time_s,T_cell_1_K,T_cell_2_K,T_cell_3_K,T_cell_4_K,T_cell_5_K,T_cell_6_K,T_cell_7_K,T_cell_8_K,T_cell_9_K,T_cell_10_K,T_cell_11_K,T_cell_12_K,T_cell_13_K,T_cell_14_K,T_cell_15_K,T_cell_16_K,T_cell_17_K,T_cell_18_K,T_cell_19_K,T_cell_20_K,T_cell_21_K,T_cell_22_K,T_cell_23_K,T_cell_24_K,T_cell_25_K,T_cell_26_K,T_cell_27_K,T_cell_28_K,T_cell_29_K,T_cell_30_K,T_cell_31_K,T_cell_32_K,T_cell_33_K,T_cell_34_K,T_cell_35_K,T_cell_36_K,T_cell_37_K,T_cell_38_K,T_cell_39_K,T_cell_40_K,T_cell_41_K,T_cell_42_K,T_cell_43_K,T_cell_44_K,T_cell_45_K,T_cell_46_K,T_cell_47_K,T_cell_48_K,V_cell_1_V,V_cell_2_V,V_cell_3_V,V_cell_4_V,V_cell_5_V,V_cell_6_V,V_cell_7_V,V_cell_8_V,V_cell_9_V,V_cell_10_V,V_cell_11_V,V_cell_12_V,V_cell_13_V,V_cell_14_V,V_cell_15_V,V_cell_16_V,V_cell_17_V,V_cell_18_V,V_cell_19_V,V_cell_20_V,V_cell_21_V,V_cell_22_V,V_cell_23_V,V_cell_24_V,V_cell_25_V,V_cell_26_V,V_cell_27_V,V_cell_28_V,V_cell_29_V,V_cell_30_V,V_cell_31_V,V_cell_32_V,V_cell_33_V,V_cell_34_V,V_cell_35_V,V_cell_36_V,V_cell_37_V,V_cell_38_V,V_cell_39_V,V_cell_40_V,V_cell_41_V,V_cell_42_V,V_cell_43_V,V_cell_44_V,V_cell_45_V,V_cell_46_V,V_cell_47_V,V_cell_48_V
200.000000,329.944214,333.940643,333.940643,329.944214,329.944214,333.940643,333.940643,329.944214,329.944214,333.940643,333.940643,329.944214,329.926514,333.920868,333.920868,329.926514,329.926514,333.920868,333.920868,329.926514,329.926514,333.920868,333.920868,329.926514,329.938873,333.934784,333.934784,329.938873,329.938873,333.934784,333.934784,329.938873,329.938873,333.934784,333.934784,329.938873,329.950134,333.951355,333.951355,329.950134,329.950134,333.951355,333.951355,329.950134,329.950134,333.951355,333.951355,329.950134,4.047571,4.047562,4.047562,4.047571,4.047571,4.047562,4.047562,4.047571,4.047571,4.047562,4.047562,4.047571,4.047577,4.047568,4.047568,4.047577,4.047577,4.047568,4.047568,4.047577,4.047577,4.047568,4.047568,4.047577,4.047581,4.047572,4.047572,4.047581,4.047581,4.047572,4.047572,4.047581,4.047581,4.047572,4.047572,4.047581,4.047583,4.047574,4.047574,4.047583,4.047583,4.047574,4.047574,4.047583,4.047583,4.047574,4.047574,4.047583
210.000000,329.552002,333.719177,333.719177,329.552002,329.552002,333.719177,333.719177,329.552002,329.552002,333.719177,333.719177,329.552002,329.534546,333.699554,333.699554,329.534546,329.534546,333.699554,333.699554,329.534546,329.534546,333.699554,333.699554,329.534546,329.546692,333.713348,333.713348,329.546692,329.546692,333.713348,333.713348,329.546692,329.546692,333.713348,333.713348,329.546692,329.557831,333.729828,333.729828,329.557831,329.557831,333.729828,333.729828,329.557831,329.557831,333.729828,333.729828,329.557831,4.049238,4.049231,4.049231,4.049238,4.049238,4.049231,4.049231,4.049238,4.049238,4.049231,4.049231,4.049238,4.049242,4.049235,4.049235,4.049242,4.049242,4.049235,4.049235,4.049242,4.049242,4.049235,4.049235,4.049242,4.049247,4.049241,4.049241,4.049247,4.049247,4.049241,4.049241,4.049247,4.049247,4.049241,4.049241,4.049247,4.049249,4.049242,4.049242,4.049249,4.049249,4.049242,4.049242,4.049249,4.049249,4.049242,4.049242,4.049249
220.000000,329.164612,333.499084,333.499084,329.164612,329.164612,333.499084,333.499084,329.164612,329.164612,333.499084,333.499084,329.164612,329.147369,333.479584,333.479584,329.147369,329.147369,333.479584,333.479584,329.147369,329.147369,333.479584,333.479584,329.147369,329.159393,333.493317,333.493317,329.159393,329.159393,333.493317,333.493317,329.159393,329.159393,333.493317,333.493317,329.159393,329.170380,333.509674,333.509674,329.170380,329.170380,333.509674,333.509674,329.170380,329.170380,333.509674,333.509674,329.170380,4.050724,4.050719,4.050719,4.050724,4.050724,4.050719,4.050719,4.050724,4.050724,4.050719,4.050719,4.050724,4.050729,4.050724,4.050724,4.050729,4.050729,4.050724,4.050724,4.050729,4.050729,4.050724,4.050724,4.050729,4.050733,4.050728,4.050728,4.050733,4.050733,4.050728,4.050728,4.050733,4.050733,4.050728,4.050728,4.050733,4.050734,4.050729,4.050729,4.050734,4.050734,4.050729,4.050729,4.050734,4.050734,4.050729,4.050729,4.050734
230.000000,328.781982,333.280365,333.280365,328.781982,328.781982,333.280365,333.280365,328.781982,328.781982,333.280365,333.280365,328.781982,328.764984,333.260986,333.260986,328.764984,328.764984,333.260986,333.260986,328.764984,328.764984,333.260986,333.260986,328.764984,328.776855,333.274628,333.274628,328.776855,328.776855,333.274628,333.274628,328.776855,328.776855,333.274628,333.274628,328.776855,328.787689,333.290894,333.290894,328.787689,328.787689,333.290894,333.290894,328.787689,328.787689,333.290894,333.290894,328.787689,4.052061,4.052057,4.052057,4.052061,4.052061,4.052057,4.052057,4.052061,4.052061,4.052057,4.052057,4.052061,4.052065,4.052061,4.052062,4.052065,4.052065,4.052062,4.052062,4.052065,4.052065,4.052062,4.052062,4.052065,4.052069,4.052065,4.052065,4.052069,4.052069,4.052065,4.052065,4.052069,4.052069,4.052065,4.052065,4.052069,4.052071,4.052067,4.052067,4.052071,4.052071,4.052067,4.052067,4.052071,4.052071,4.052067,4.052067,4.052071
240.000000,328.404114,333.063019,333.063019,328.404114,328.404114,333.063019,333.063019,328.404114,328.404114,333.063019,333.063019,328.404114,328.387329,333.043732,333.043732,328.387329,328.387329,333.043732,333.043732,328.387329,328.387329,333.043732,333.043732,328.387329,328.399048,333.057281,333.057281,328.399048,328.399048,333.057281,333.057281,328.399048,328.399048,333.057281,333.057281,328.399048,328.409760,333.073456,333.073456,328.409760,328.409760,333.073456,333.073456,328.409760,328.409760,333.073456,333.073456,328.409760,4.053271,4.053268,4.053268,4.053271,4.053271,4.053268,4.053268,4.053271,4.053271,4.053268,4.053268,4.053271,4.053275,4.053272,4.053272,4.053275,4.053275,4.053272,4.053272,4.053275,4.053275,4.053272,4.053272,4.053275,4.053279,4.053277,4.053277,4.053279,4.053279,4.053277,4.053277,4.053279,4.053279,4.053277,4.053277,4.053279,4.053281,4.053278,4.053278,4.053281,4.053281,4.053278,4.053278,4.053281,4.053281,4.053278,4.053278,4.053281
250.000000,328.030914,332.846985,332.846985,328.030914,328.030914,332.846985,332.846985,328.030914,328.030914,332.846985,332.846985,328.030914,328.014313,332.827850,332.827850,328.014313,328.014313,332.827850,332.827850,328.014313,328.014313,332.827850,332.827850,328.014313,328.025909,332.841309,332.841309,328.025909,328.025909,332.841309,332.841309,328.025909,328.025909,332.841309,332.841309,328.025909,328.036469,332.857391,332.857391,328.036469,328.036469,332.857391,332.857391,328.036469,328.036469,332.857391,332.857391,328.036469,4.054374,4.054372,4.054372,4.054374,4.054374,4.054372,4.054372,4.054374,4.054374,4.054372,4.054372,4.054374,4.054379,4.054376,4.054376,4.054379,4.054379,4.054376,4.054376,4.054379,4.054379,4.054376,4.054376,4.054379,4.054382,4.054380,4.054380,4.054382,4.054382,4.054380,4.054380,4.054382,4.054382,4.054380,4.054380,4.054382,4.054384,4.054382,4.054382,4.054384,4.054384,4.054382,4.054382,4.054384,4.054384,4.054382,4.054382,4.054384
260.000000,327.662292,332.632294,332.632294,327.662292,327.662292,332.632294,332.632294,327.662292,327.662292,332.632294,332.632294,327.662292,327.645905,332.613281,332.613281,327.645905,327.645905,332.613281,332.613281,327.645905,327.645905,332.613281,332.613281,327.645905,327.657349,332.626678,332.626678,327.657349,327.657349,332.626678,332.626678,327.657349,327.657349,332.626678,332.626678,327.657349,327.667786,332.642639,332.642639,327.667786,327.667786,332.642639,332.642639,327.667786,327.667786,332.642639,332.642639,327.667786,4.055386,4.055384,4.055384,4.055386,4.055386,4.055384,4.055384,4.055386,4.055386,4.055384,4.055384,4.055386,4.055389,4.055388,4.055388,4.055389,4.055389,4.055388,4.055388,4.055389,4.055389,4.055388,4.055388,4.055389,4.055393,4.055392,4.055392,4.055393,4.055393,4.055392,4.055392,4.055393,4.055393,4.055392,4.055392,4.055393,4.055395,4.055394,4.055394,4.055395,4.055395,4.055394,4.055394,4.055395,4.055395,4.055394,4.055394,4.055395
270.000000,327.298248,332.418945,332.418945,327.298248,327.298248,332.418945,332.418945,327.298248,327.298248,332.418945,332.418945,327.298248,327.282074,332.400024,332.400024,327.282074,327.282074,332.400024,332.400024,327.282074,327.282074,332.400024,332.400024,327.282074,327.293549,332.413391,332.413391,327.293549,327.293549,332.413391,332.413391,327.293549,327.293549,332.413391,332.413391,327.293549,327.303680,332.429230,332.429230,327.303680,327.303680,332.429230,332.429230,327.303680,327.303680,332.429230,332.429230,327.303680,4.056317,4.056315,4.056315,4.056317,4.056317,4.056315,4.056315,4.056317,4.056317,4.056315,4.056315,4.056317,4.056321,4.056320,4.056320,4.056321,4.056321,4.056320,4.056320,4.056321,4.056321,4.056320,4.056320,4.056321,4.056322,4.056321,4.056321,4.056322,4.056322,4.056321,4.056321,4.056322,4.056322,4.056321,4.056321,4.056322,4.056326,4.056325,4.056325,4.056326,4.056326,4.056325,4.056325,4.056326,4.056326,4.056325,4.056325,4.056326
280.000000,326.938904,332.207001,332.207001,326.938904,326.938904,332.207001,332.207001,326.938904,326.938904,332.207001,332.207001,326.938904,326.922913,332.188202,332.188202,326.922913,326.922913,332.188202,332.188202,326.922913,326.922913,332.188202,332.188202,326.922913,326.934265,332.201477,332.201477,326.934265,326.934265,332.201477,332.201477,326.934265,326.934265,332.201477,332.201477,326.934265,326.944275,332.217194,332.217194,326.944275,326.944275,332.217194,332.217194,326.944275,326.944275,332.217194,332.217194,326.944275,4.057175,4.057174,4.057174,4.057175,4.057175,4.057174,4.057174,4.057175,4.057175,4.057174,4.057174,4.057175,4.057179,4.057178,4.057178,4.057179,4.057179,4.057178,4.057178,4.057179,4.057179,4.057178,4.057178,4.057179,4.057181,4.057180,4.057180,4.057181,4.057181,4.057180,4.057180,4.057181,4.057181,4.057180,4.057180,4.057181,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184,4.057184
290.000000,326.584045,331.996338,331.996338,326.584045,326.584045,331.996338,331.996338,326.584045,326.584045,331.996338,331.996338,326.584045,326.568268,331.977661,331.977661,326.568268,326.568268,331.977661,331.977661,326.568268,326.568268,331.977661,331.977661,326.568268,326.579468,331.990875,331.990875,326.579468,326.579468,331.990875,331.990875,326.579468,326.579468,331.990875,331.990875,326.579468,326.589355,332.006500,332.006500,326.589355,326.589355,332.006500,332.006500,326.589355,326.589355,332.006500,332.006500,326.589355,4.057972,4.057971,4.057971,4.057972,4.057972,4.057971,4.057971,4.057972,4.057972,4.057971,4.057971,4.057972,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057976,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057978,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981,4.057981
300.000000,326.233612,331.787048,331.787048,326.233612,326.233612,331.787018,331.787018,326.233612,326.233612,331.787018,331.787018,326.233612,326.218048,331.768463,331.768463,326.218048,326.218048,331.768463,331.768463,326.218048,326.218048,331.768463,331.768463,326.218048,326.229095,331.781586,331.781586,326.229095,326.229095,331.781586,331.781586,326.229095,326.229095,331.781586,331.781586,326.229095,326.238861,331.797119,331.797119,326.238861,326.238861,331.797119,331.797119,326.238861,326.238861,331.797119,331.797119,326.238861,4.058715,4.058714,4.058714,4.058715,4.058715,4.058714,4.058714,4.058715,4.058715,4.058714,4.058714,4.058715,4.058719,4.058718,4.058718,4.058719,4.058719,4.058718,4.058718,4.058719,4.058719,4.058718,4.058718,4.058719,4.058721,4.058720,4.058720,4.058721,4.058721,4.058720,4.058720,4.058721,4.058721,4.058720,4.058720,4.058721,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723,4.058723
310.000000,325.887268,331.578949,331.578949,325.887268,325.887268,331.578949,331.578949,325.887268,325.887268,331.578949,331.578949,325.887268,325.871887,331.560486,331.560486,325.871887,325.871887,331.560486,331.560486,325.871887,325.871887,331.560486,331.560486,325.871887,325.882812,331.573517,331.573517,325.882812,325.882812,331.573517,331.573517,325.882812,325.882812,331.573517,331.573517,325.882812,325.892456,331.588959,331.588959,325.892456,325.892456,331.588959,331.588959,325.892456,325.892456,331.588959,331.588959,325.892456,4.059411,4.059410,4.059410,4.059411,4.059411,4.059410,4.059410,4.059411,4.059411,4.059410,4.059410,4.059411,4.059415,4.059414,4.059414,4.059415,4.059415,4.059414,4.059414,4.059415,4.059415,4.059414,4.059414,4.059415,4.059417,4.059416,4.059416,4.059417,4.059417,4.059416,4.059416,4.059417,4.059417,4.059416,4.059416,4.059417,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419,4.059419
